ALC_SPO_KOOL,NA1,CISCO
ALC_SRI_SAN,Sri_Sankara,CISCO
ALC_STAR_CJ,Star_CJ,CISCO
ALC_STAR_GOLD,Star_Gold,CISCO
ALC_STAR_JALS,Star_Jalsa,CISCO
ALC_STAR_JALMO,NA1,CISCO
ALC_STAR_MOVI,Star_Movies,CISCO
ALC_STAR_MOVAC,Fox_Action_Movies,CISCO
ALC_STAR_PLUS,Star_Plus,CISCO
ALC_STAR_PRAV,Star_Pravah,CISCO
ALC_STAR_SPOR1,Star_Sports,CISCO
ALC_STAR_SPOR1_KOL,Star_Sports,CISCO
ALC_STAR_SPOR2,Star_Sports_2,CISCO
ALC_STAR_SPOR2_KOL,Star_Sports_2,CISCO
ALC_STAR_CRIC,Star_Cricket,CISCO
ALC_STAR_CRIC_KOL,Star_Cricket,CISCO
ALC_STAR_ESPN,ESPN_India,CISCO
ALC_STAR_ESPN_KOL,ESPN_India,CISCO
ALC_STAR_UTSV,Star_Utsav,CISCO
ALC_STAR_VIJY,Star_Vijaya,CISCO
ALC_STAR_WORL,Star_World,CISCO
ALC_SUBH_SAN,Subhsandesh,CISCO
ALC_SUN_LIFE,Sun_Life,CISCO
ALC_SUN_MUS,Sun_Music,CISCO
ALC_SUN_NEWS,Sun_News,CISCO
ALC_SUN_TV,Sun_TV,CISCO
ALC_SUR_MUS,NA1,CISCO
ALC_SUR_TV,Surya_TV,CISCO
ALC_SUVAR,Suvarna_News,CISCO
ALC_SVBC_TTD,SVBC_TTD,CISCO
ALC_TNEWS,T_News,CISCO
ALC_TAM_TV,NA1,CISCO
ALC_TARA_MUS,NA1,CISCO
ALC_TEN_ACT,TEN_Action,CISCO
ALC_TEN_CRIC,TEN_Cricket,CISCO
ALC_TEN_SPOR,TEN_Sports,CISCO
ALC_TEZ,Tez,CISCO
ALC_TIME_NOW,Times_Now,CISCO
ALC_TLC,TLC,CISCO
ALC_TOPP,Topper,CISCO
ALC_TOTAL,Total_TV,CISCO
ALC_TRAV_TREN,Travel_Trendz,CISCO
ALC_TRAV_XP,Travel_Xp,CISCO
ALC_TV5,TV_5,CISCO
ALC_TV5_MON,TV5_Monde,CISCO
ALC_TV9_GUJ,TV9_Gujarati,CISCO
ALC_TV9_KAN,TV9_Kannada,CISCO
ALC_TV9_MAH,TV9_Maharashtra,CISCO
ALC_TV9_TEL,TV9_Telugu_News,CISCO
ALC_UDY_COMY,NA1,CISCO
ALC_UDY_MOVI,Udaya_Movies,CISCO
ALC_UDY_MUSI,NA1,CISCO
ALC_UDY_NEWS,Udaya_News,CISCO
ALC_UDY_TV,Udaya_TV,CISCO
ALC_UTSAV,NA1,CISCO
ALC_UTV_ACT,UTV_Action,CISCO
ALC_UTV_ACT_TEL,UTV_Action_Telugu,CISCO
ALC_UTV_BIND,Bindass,CISCO
ALC_UTV_MOV,UTV_Movies,CISCO
ALC_UTV_STAR,UTV_Stars,CISCO
ALC_UTV_WOR_MOV,UTV_World_Movies,CISCO
ALC_VTV_GUJ,V_TV,CISCO
ALC_VH1,VH1,CISCO
ALC_VIS_WOR,NA1,CISCO
ALC_VISS,Vissa_TV,CISCO
ALC_WAR_BRO,WB,CISCO
ALC_ZEE_TAS,Zee_24_Taas,CISCO
ALC_ZEE_ACT,Zee_Action,CISCO
ALC_ZEE_ANM,NA1,CISCO
ALC_ZEE_BANG,Zee_Bangla,CISCO
ALC_ZEE_BANG_CINE,NA1,CISCO
ALC_ZEE_BUSI,Zee_Business,CISCO
ALC_ZEE_CAFE,Zee_Cafe,CISCO
ALC_ZEE_CINE,Zee_Cinema,CISCO
ALC_ZEE_CLAS,Zee_Classic,CISCO
ALC_ZEE_JAGR,Zee_Jagran,CISCO
ALC_ZEE_KANN,Zee_Kannada,CISCO
ALC_ZEE_KHKHZ,NA1,CISCO
ALC_ZEE_MAR,Zee_Marathi,CISCO
ALC_ZEE_NEWS,Zee_News,CISCO
ALC_ZEE_NEWS_UP,Zee_News_UP,CISCO
ALC_ZEE_PREM,Zee_Premier,CISCO
ALC_ZEE_PUNJ,Zee_Punjabi,CISCO
ALC_ZEE_Q,Zee_Q,CISCO
ALC_ZEE_SALM,Zee_Salaam,CISCO
ALC_ZEE_SMIL,Zee_Smile,CISCO
ALC_ZEE_STUD,Zee_Studio,CISCO
ALC_ZEE_TALK,Zee_Talkies,CISCO
ALC_ZEE_TAM,NA1,CISCO
ALC_ZEE_TEL,Zee_Telugu,CISCO
ALC_ZEE_TREN,Zee_Trendz,CISCO
ALC_ZEE_TV,Zee_TV,CISCO
ALC_ZING,Zing,CISCO
ALC_ZOOM,Zoom,CISCO
